title,url
"Araştırma: Nazal aşı, Kovid-19'a karşı yüzde 100 etki sağlıyor",https://tr.sputniknews.com/koronavirus-salgini/202107121044946578-arastirma-nazal-asi-kovid-19u-ve-bulasi-engellemede-basarili-/
ABD'nin Los Angeles kentinde kapalı alanlarda maske zorunluluğu geri geliyor,https://tr.sputniknews.com/abd/202107161044977992-abdnin-los-angeles-kentinde-kapali-alanlarda-maske-zorunlulugu-geri-geliyor/
Ankara Valiliği'nden 'kademeli normalleşme' kararları,https://tr.sputniknews.com/turkiye/202106301044850445-ankara-valiliginden-kademeli-normallesme-kararlari/
"İçişleri Bakanlığı, 1 Temmuz'da başlayacak kademeli normalleşmeye ilişkin genelge yayımladı",https://tr.sputniknews.com/turkiye/202106271044830220---icisleri-bakanligi-1-temmuzda-baslayacak-kademeli-normallesmeye-iliskin-genelge-yayimladi/
İngiltere'de normalleşmeye 4 hafta erteleme,https://tr.sputniknews.com/dunya/202106141044732863-ingilterede-normallesmeye-4-hafta-erteleme/
Aşılamada 41 milyonu aşan Türkiye'de 'normalleşme planı': 3. doz Temmuz'da konuşulacak,https://tr.sputniknews.com/turkiye/202106211044779646-41-milyonu-asan-turkiyede-normallesme-plani/
Bakan Koca: Tren ve otobüs garlarında oluşturduğumuz merkezlerde aşı hizmeti başladı,https://tr.sputniknews.com/turkiye/202106291044843634-bakan-kocatren-ve-otobus-garlarinda-olusturdugumuz-merkezlerde-asi-hizmeti-basladi/
Kovid kromozom farkı nedeniyle erkeği vuruyor,https://www.milliyet.com.tr/gundem/kovid-kromozom-farki-nedeniyle-erkegi-vuruyor-6495520
Yıldırım Beyazıt Üniversitesi Öğretim Üyesi Prof. Uşan: Aşı olmamak geçerli fesih nedeni oluşturur,https://tr.sputniknews.com/yasam/202106291044843122-yildirim-beyazit-universitesi-ogretim-uyesi-prof-usan-asi-olmamak-gecerli-fesih-nedeni-olusturur/
ABD Hastalıkları Kontrol ve Önleme Merkezi: Ülkede 211 milyondan fazla aşı yapıldı,https://tr.sputniknews.com/abd/202104201044316069-abd-hastaliklari-kontrol-ve-onleme-merkezi/
Hayvanlar için dünyanın ilk koronavirüs aşısı Rusya’da tescil edildi,https://tr.sputniknews.com/rusya/202103311044156775-hayvanlar-icin-dunyanin-ilk-koronavirus-asisi-rusyada-tescil-edildi-/
"Dünyada bir ilk: Rusya, hayvanları Kovid-19’dan koruyacak ilk aşıyı üretti",https://tr.sputniknews.com/rusya/202104301044392663-dunyada-bir-ilk-rusya-hayvanlari-kovid-19dan-koruyacak-ilk-asiyi-uretti/
San Marino’da Sputnik V aşısını ilk yaptıran Letonyalı turistler oldu,https://tr.sputniknews.com/avrupa/202105181044535615-san-marinoda-sputnik-v-asisini-ilk-yaptiran-letonyali-turistler-oldu/
Sputnik V ile Sputnik Light aşılarının arasındaki fark nedir?,https://tr.sputniknews.com/infografik/202105181044531602-sputnik-v-ile-sputnik-light-asilarinin-arasindaki-fark-nedir/
Karabük'te alışveriş merkezinde randevusuz aşı uygulaması başlatıldı,https://tr.sputniknews.com/turkiye/202107261045060906-karabukte-alisveris-merkezinde-randevusuz-asi-uygulamasi-baslatildi/
Portekiz'de 8 aydır ilk kez koronavirüs kaynaklı ölüm yok,https://tr.sputniknews.com/avrupa/202104271044365574-portekizde-8-aydir-ilk-kez-koronavirus-kaynakli-olum-yok-/
İspanya ile Portekiz’de koronavirüs kaynaklı ölüm oranlarındaki farkın nedenleri açıklandı,https://tr.sputniknews.com/avrupa/202004241041899170-ispanya-ile-portekizde-koronavirus-kaynakli-olum-oranlarindaki-farkin-nedenleri-aciklandi/
"Macaristan, Sputnik V aşısının sevkiyatının tamamlandığı ilk Avrupa ülkesi oldu",https://tr.sputniknews.com/rusya/202105111044475318-macaristan-sputnik-v-asisinin-sevkiyatinin-tamamladigi-ilk-avrupa-ulkesi-oldu/
"Guterres: BM, çalışanlarını Rus Sputnik V ile aşılamayı planlıyor",https://tr.sputniknews.com/rusya/202105111044476737-guterres-bm-calisanlarini-rus-sputnik-v-ile-asilamayi-planliyor/
"Duma Başkanı Volodin: Farklı ülkelerden vekiller, Sputnik V aşısı olmak için Rusya'ya geliyor",https://tr.sputniknews.com/rusya/202105111044477911-duma-baskani-volodin-farkli-ulkelerden-vekiller-sputnik-v-asisi-olmak-icin-rusyaya-geliyor/
Kısıtlamadan muaf sektör çalışanlarına 2 milyon 52 bin 86 'çalışma muafiyet izni belgesi' düzenlendi,https://tr.sputniknews.com/turkiye/202105021044405991-kisitlamadan-muaf-sektor-calisanlarina-2-milyon-52-bin-86-calisma-muafiyet-izni-belgesi-duzenlendi/
Karı-koca 5 gün arayla koronavirüsten öldü,https://tr.sputniknews.com/turkiye/202105011044401763-kari-koca-5-gun-arayla-koronavirusten-oldu/
"Kick Boks antrenörü İbrahim Macun, koronavirüse yenik düştü",https://tr.sputniknews.com/turkiye/202105011044401977-kick-boks-antrenoru-ibrahim-macun-koronaviruse-yenik-dustu/
"Türkiye'de son 24 saatte koronavirüsten 373 kişi hayatını kaybetti, 28 bin 817 kişinin testi pozitif çıktı",https://tr.sputniknews.com/turkiye/202105011044403218-turkiyede-son-24-saatte-koronavirusten-373-kisi-hayatini-kaybetti-28-bin-817-kisinin-testi-pozitif/
"Bugüne kadar hiç vaka görülmedi: Koronavirüsü, maskeli biri geldiğinde hatırlıyoruz, yanlarına gitmiyoruz",https://tr.sputniknews.com/yasam/202105011044398744-bugune-kadar-hic-vaka-gorulmedi-koronavirusu-maskeli-biri-geldiginde-hatirliyoruz-yanlarina/
İstanbul Sağlık Müdürü Memişoğlu: Son 10 günde vaka sayısı yüzde 30 azaldı,https://tr.sputniknews.com/koronavirus-salgini/202104291044386164-istanbul-saglik-muduru-memisoglu-son-10-gunde-vaka-sayisi-yuzde-30-azaldi/
Rusya’da Kovid-19’a karşı antikor seviyesini belirlemeye yarayan yeni test sistemi geliştirildi,https://tr.sputniknews.com/rusya/202104151044277552-rusyada-kovid-19a-karsi-antikor-seviyesini-belirlemeye-yarayan-yeni-test-sistemi-gelistirildi/
"RDIF, Sputnik V aşısının Güney Kore'de üretimi için anlaşma imzaladı",https://tr.sputniknews.com/asya/202104151044277222-rdif-sputnik-v-asisinin-guney-korede-uretimi-icin-anlasma-imzaladi/
"Sırbistan, Sputnik V aşısını üretmeye başladı",https://tr.sputniknews.com/avrupa/202104141044274792-sirbistan-sputnik-v-asisini-uretmeye-basladi/
"Çekya’da koronavirüse karşı aşılanmak isteyenlerin yarısı, Sputnik V aşısını seçti",https://tr.sputniknews.com/avrupa/202104121044247192-cekyada-koronaviruse-karsi-asilanmak-isteyenlerin-yarisi-sputnik-v-asisini-secti/
"Hindistan, Sputnik V aşısını tescil eden 60'ıncı ülke oldu",https://tr.sputniknews.com/koronavirus-salgini/202104121044258404-hindistan-sputnik-v-asisini-tescil-eden-60inci-ulke-oldu/
RDIF: Almanya’nın Sputnik V alım süreci ileri aşamada,https://tr.sputniknews.com/koronavirus-salgini/202104131044258724-rdif-almanyanin-sputnik-v-alim-sureci-ileri-asamada-/
Arjantinli bilim insanları: Sputnik V aşısının tek dozu bile çok etkili,https://tr.sputniknews.com/koronavirus-salgini/202104131044266096-arjantinli-bilim-insanlari-sputnik-v-asisinin-tek-dozu-bile-cok-etkili/
"'Türkiye'nin ilk yerli aşısı, Faz-3 aşamasında acil kullanım onayı alabilir'",https://tr.sputniknews.com/koronavirus-salgini/202104131044260759-turkiyenin-ilk-yerli-asisi-faz-3-asamasinda-acil-kullanim-onayi-alabilir/
"İzmir Tabip Odası Başkanı Çamlı: Kontrollü normalleşme süreci iflas etti, hasta seçmek zorunda kalabiliriz",https://tr.sputniknews.com/turkiye/202104131044260311-izmir-tabip-odasi-baskani-camli-kontrollu-normallesme-sureci-iflas-etti-hasta-secmek-zorunda/
Eğitim-İş Sendikası: 1 Mart'tan bu yana 26 öğretmen Kovid-19 nedeniyle hayatını kaybetti,https://tr.sputniknews.com/koronavirus-salgini/202104121044247576-egitim-is-sendikasi-1-marttan-bu-yana-26-ogretmen-koronavirusen-yasamini-yitirdi/
Dünya genelinde Kovid-19 tespit edilen kişi sayısı 103 milyonu geçti,https://www.evrensel.net/haber/396264/dunya-genelinde-kovid-19-tespit-edilen-kisi-sayisi-103-milyonu-gecti
Kovid-19 hastalarına sıcak duş uyarısı: 'Felakete davetiye',https://tr.sputniknews.com/turkiye/202104121044253892-kovid-19-hastalarina-sicak-dus-uyarisi-felakete-davetiye/
"TTB Kovid-19 İzleme Kurulu Üyesi Doç. Dr. Elbek: Ne ayaktan tedavilere, ne yatması gereken hastalara yetişemiyoruz",https://tr.sputniknews.com/koronavirus-salgini/202104121044255520-ttb-kovid-19-izleme-kurulu-uyesi-doc-dr-elbek-ne-ayaktan-tedavilere-ne-yatmasi-gereken-hastalara/
Eskişehir'de vakalar 47 günde 12 kat arttı,https://tr.sputniknews.com/koronavirus-salgini/202104051044196933-eskisehirde-vakalar-47-gunde-12-kat-artti/
Dr. Sönmez: Korona nedeniyle obsesif kompulsif bozukluk görülen hastaların sayısı 3-4 kat arttı,https://tr.sputniknews.com/bilim/202103191044067749-dr-sonmez-korona-nedeniyle-obsesif-kompulsif-bozukluk-gorulen-hastalarin-sayisi-3--4-kat-artti/
Koronavirüs geçiren profesörde hafıza kaybı görüldü: Uzmanlar uzamış korona sendromuna karşı uyardı,https://tr.sputniknews.com/yasam/202103281044136381-koronavirus-geciren-profesorde-hafiza-kaybi-goruldu-uzmanlar-uzamis-korona-sendromuna-karsi-uyardi/
"Türk Milli futbolcu Yusuf Yazıcı, ikinci kez Kovid-19'a yakalandı",https://tr.sputniknews.com/spor/202104031044185393-turk-milli-futbolcu-yusuf-yazici-ikinci-kez-kovid-19a-yakalandi/
"Prof. Uzun, mutant virüsle ilgili konuştu: Daha farklı semptomları olan hastalar görebiliyoruz",https://tr.sputniknews.com/turkiye/202103251044112776-prof-uzun-mutant-virusle-ilgili-konustu-daha-farkli-semptomlari-olan-hastalar-gorebiliyoruz/
"Kovid-19 testi pozitif çıkan pazarcı, tezgah başında yakalandı",https://tr.sputniknews.com/koronavirus-salgini/202103241044104928-kovid-19-testi-pozitif-cikan-pazarci-tezgah-basinda-yakalandi/
En çok koronavirüs vakası görülen Samsun'da validen çağrı: İhbar edin,https://tr.sputniknews.com/turkiye/202103241044102527-en-cok-vaka-gorulen-samsunda-validen-cagriihbar-edin/
"Bakan Koca: 7 günlük vaka görülme sıklığı haftada, risk haritası da 15 günde bir yayınlanacak",https://tr.sputniknews.com/turkiye/202103031043945546-bakan-koca-koronavirus-bilim-kurulu-toplantisi-sonrasi-aciklama-yapti/
Kabine toplanıyor: Risk haritası güncellenecek,https://tr.sputniknews.com/turkiye/202103151044029819-kabine-toplaniyor-risk-haritasi-guncellenecek/
"Vali Köşger'den İzmirlilere risk haritası uyarısı: Kritik eşiği aşmış bulunuyoruz, daha kötüye gitmeyelim",https://tr.sputniknews.com/turkiye/202103211044077628-vali-kosgerden-izmirlilere-risk-haritasi-uyarisi-kritik-esigi-asmis-bulunuyoruz-daha-kotuye/
Rusya'da Kovid-19 vaka sayısı iki gündür üst üste 10 binin altında,https://tr.sputniknews.com/rusya/202103101043998354-rusyada-kovid-19-vaka-sayisi-ikinci-gun-10-binin-altinda/
Honduras: RDIF ile Sputnik V alım sözleşmesi imzaladık,https://tr.sputniknews.com/koronavirus-salgini/202103111044002254-honduras-ridf-ile-sputnik-v-alim-sozlesmesi-imzaladik/
Rusya Başbakan Yardımcısı Golikova: 8.2 milyon doz Kovid-19 aşısı üretildi,https://tr.sputniknews.com/koronavirus-salgini/202101291043684752-rusya-basbakan-yardimcisi-golikova-82-milyon-doz-kovid-19-asisi-uretildi/
"Rusya Başbakan Yardımcısı: Ülkede Kovid-19 aşısının üretim hacmi 8.6 milyon doz, 5.5 milyon doz halkın kullanımına açık",https://tr.sputniknews.com/koronavirus-salgini/202102081043763285-rusya-basbakan-yardimcisi-ulkede-kovid-19-asisinin-uretim-hacmi-86-milyon-doz-55-milyon-doz-halkin/
"Rusya, 13-17 yıla kadar bağışıklık sağlayacak Kovid-19 aşısı geliştiriyor",https://tr.sputniknews.com/koronavirus-salgini/202103011043927308-rusya-13-17-yila-kadar-bagisiklik-saglayacak-kovid-19-asisi-gelistiriyor/
"Aşı kararsızlığı: ""Covid-19 salgınını sonlandırabilmek için en etkili yöntem aşılanma""",https://www.bbc.com/turkce/media-58152601
"Rosatom: Pandemi, Akkuyu NGS'nin inşaat programını etkilemedi",https://tr.sputniknews.com/rusya/202103101044001162-rosatom-pandemi-akkuyu-ngsnin-insaat-programini-etkilemedi/
AK Partili belediye başkanı 52 yaşında koronavirüs aşısı oldu,https://tr.sputniknews.com/turkiye/202102191043846141-ak-partili-belediye-baskani-52-yasinda-koronavirus-asisi-oldu/
"Fransa’da Ulusal Meclis, tartışmalı Kovid-19’la mücadele yasa tasarısını kabul etti",https://www.evrensel.net/haber/438570/fransada-ulusal-meclis-tartismali-kovid-19la-mucadele-yasa-tasarisini-kabul-etti
"AP Miletvekili Demirel: Aşı pasaportu, başarısız pandemi politikasını örtme aracı",https://www.evrensel.net/haber/432439/ap-miletvekili-demirel-asi-pasaportu-basarisiz-pandemi-politikasini-ortme-araci
Doç. Dr. Cemal Güvercin: Aşı pasaportu gibi uygulamalar eşitsizliği derinleştirir,https://www.evrensel.net/haber/431309/doc-dr-cemal-guvercin-asi-pasaportu-gibi-uygulamalar-esitsizligi-derinlestirir
"Suudi Arabistan, Kovid-19 tedbirleri kapsamında aldığı seyahat yasağı kararını 11 ülke için kaldırdı",https://tr.sputniknews.com/koronavirus-salgini/202105291044613969-suudi-arabistan-kovid-19-tedbirleri-kapsaminda-aldigi-seyahat-yasagi-kararini-11-ulke-icin-kaldirdi/
Güney Kore: Koronavirüs aşıları etkili olursa sonbahara kadar hayat normale döner,https://tr.sputniknews.com/asya/202102231043877749-guney-kore-koronavirus-asilari-etkili-olursa-sonbahara-kadar-hayat-normale-doner-/
Avustralya’da Delta varyantı yayılmaya devam ediyor: 'Salgının başından bu yana en korkunç dönem',https://tr.sputniknews.com/asya/202106241044808715-avustralyada-delta-varyanti-yayilmaya-devam-ediyor--salginin-basindan-bu-yana-en-korkunc-donem/
"Fransa'da aşılama hızı düştü: Aile hekimleri, ikna çalışmaları için aşı olmayanların listesini Bakanlık ile paylaşacak",https://tr.sputniknews.com/avrupa/202107071044914402-fransada-asilama-hizi-dustu-aile-hekimleri-ikna-calismalari-icin-asi-olmayanlarin-listesini/
Prof. Dr. Sarp Üner: Delta varyantı hakim oluyor,https://www.evrensel.net/haber/435690/prof-dr-sarp-uner-delta-varyanti-hakim-oluyor
Fransa'dan 'Delta varyantı' önlemi: Aşı ve sağlık kartı zorunluluğu gelebilir,https://tr.sputniknews.com/koronavirus-salgini/202107071044905305-fransadan-delta-varyanti-onlemi-asi-ve-saglik-karti-zorunlulugu-gelebilir/
Kovid-19'un Delta varyantının belirtileri soğuk algınlığına benziyor,https://www.evrensel.net/haber/435529/kovid-19un-delta-varyantinin-belirtileri-soguk-alginligina-benziyor
Koronavirüs varyantları ne kadar bulaşıcı olabilir?,https://www.evrensel.net/haber/435439/koronavirus-varyantlari-ne-kadar-bulasici-olabilir
"Biden'ın Sağlık Başdanışmanı: Şu anda Kovid-19'a karşı zafer ilan edersek, başka bir dalga riski doğar",https://tr.sputniknews.com/abd/202103171044047694-bidenin-saglik-basdanismani-su-anda-kovid-19a-karsi-zafer-ilan-edersek-baska-bir-dalga-riski-dogar/
Biden: İlk 100 günde 100 milyon aşı hedefimize yarın ulaşacağız,https://tr.sputniknews.com/koronavirus-salgini/202103181044063472-biden-ilk-100-gunde-100-milyon-asi-hedefimize-yarin-ulasacagiz/
Bu karar doğru karar,https://www.hurriyet.com.tr/yazarlar/osman-muftuoglu/bu-karar-dogru-karar-41677362
Güney Kore'de AstraZeneca aşısı olan 2 kişinin ölümü hakkında soruşturma başlatıldı,https://tr.sputniknews.com/koronavirus-salgini/202103031043945553-guney-korede-astrazeneca-asisi-olan-2-kisinin-olumu-hakkinda-sorusturma-baslatildi/
"Güney Kore, Oxford-AstraZeneca'nın Kovid-19 aşısına şartlı onay verdi",https://tr.sputniknews.com/asya/202102101043778016-guney-kore-oxford-astrazenecanin-kovid-19-asisina-sartli-onay-verdi/
Moskova’da restoran ve kafelere geçici QR kod dövmeleriyle giriş yapılabilecek,https://tr.sputniknews.com/koronavirus-salgini/202107141044965372-moskovada-restoran-ve-kafelere-gecici-Qr-kod-dovmeleriyle-giris-yapilabilecek/
Koronavirüs tedbirleri kapsamında Türkiye genelinde son kez uygulanan haftasonu yasağı sone erdi,https://tr.sputniknews.com/turkiye/202106281044831514-kovid-19-tedbirleri-kapsaminda-turkiye-genelinde-uygulanan-sokaga-cikma-kisitlamasi-sona-erdi/
Varank: Kovid-19'a karşı kendi sentezimizle geliştirilmiş çok önemli bir ilaç ürettik,https://tr.sputniknews.com/turkiye/202006121042235871-varank-kovid-19a-karsi-cok-onemli-bir-ilac-urettik/
Koronavirüsü yenen Dr. Selçuk Köse: İlaç ilk kez benim üzerimde denenmiş,https://tr.sputniknews.com/turkiye/202006081042213241-koronavirusu-yenen-dr-selcuk-kose-ilac-ilk-kez-benim-uzerimde-denenmis/
Bakan Koca: Dünyadaki ilaç geliştirme ve üretim süreçlerinde aktif rol oynayacağız,https://tr.sputniknews.com/turkiye/202006021042175025-bakan-koca-dunyadaki-ilac-gelistirme-ve-uretim-sureclerinde-aktif-rol-oynayacagiz/
Erdoğan: Aşının bulunması kadar insanlığın ortak malı olması da son derece önemlidir,https://tr.sputniknews.com/turkiye/202006041042188904-erdogan-asinin-bulunmasi-kadar-insanligin-ortak-mali-olmasi-son-derece-onemlidir/
Netanyahu: Kovid-19'dan ölenlerin yüzde 97'sinden fazlası aşılanmayanlardan,https://tr.sputniknews.com/ortadogu/202102091043770274-netanyahu-kovid-19dan-olenlerin-yuzde-97sinden-fazlasi-asilanmayanlardan/
"İsrail'de koronavirüse karşı aşılama hızı, 'yalan haberler nedeniyle' yarı yarıya düştü",https://tr.sputniknews.com/ortadogu/202102071043752184-israilde-koronaviruse-karsi-asilama-hizi-yalan-haberler-nedeniyle-yari-yariya-dustu/
DSÖ: İngiltere'de ortaya çıkan Kovid-19 mutasyonu en az 60 ülkede tespit edildi,https://tr.sputniknews.com/dunya/202101201043615954-dso-ingilterede-ortaya-cikan-kovid-19-mutasyonu-en-az-60-ulkede-tespit-edildi/
Merkel'den uyarı: Mutasyonu ciddiye almalıyız,https://tr.sputniknews.com/avrupa/202101211043630499-merkelden-uyari-mutasyonu-ciddiye-almaliyiz/
Tunceli’de mutasyona uğramış ilk Kovid-19 vakası tespit edildi,https://tr.sputniknews.com/turkiye/202101231043641979-tuncelide-mutasyona-ugramis-ilk-kovid-19-vakasi-tespit-edildi/
Koronavirüs Bilim Kurulu üyesi Doç. Dr. Kayıpmaz: Hastalık 25-49 yaş arasında yoğunlaştı,https://tr.sputniknews.com/turkiye/202012021043329203-koronavirus-bilim-kurulu-uyesi-doc-dr-kayipmaz-hastalik-25-49-yas-arasinda-yogunlasti/
Koronavirüsle mücadelede ihbar dönemi başladı: Ev ziyareti yapanları komşuları şikayet edebilecek,https://tr.sputniknews.com/turkiye/202012021043329174-koronavirusle-mucadelede-ihbar-donemi-basladi/
Rus Gamaleya Enstitüsü: Gelecek bir ay içinde 4 milyon doz koronavirüs aşısı üreteceğiz,https://tr.sputniknews.com/rusya/202101111043553382-rus-gamaleya-enstitusu/
Toplum Bilimleri Kurulu üyesi Prof. Dr. İlhan açıkladı: CoronaVac aşısının yan etkileri neler?,https://tr.sputniknews.com/koronavirus-salgini/202101211043626118-toplum-bilimleri-kurulu-uyesi-prof-dr-ilhan-acikladi-coronavac-asisinin-yan-etkileri-neler/
Kovid-19'la mücadele kapsamında birinci doz aşı yaptıranların sayısı 1 milyonu geçti,https://tr.sputniknews.com/turkiye/202101201043617822-kovid-19la-mucadele-kapsaminda-birinci-doz-asi-yaptiranlarin-sayisi-1-milyonu-gecti/
Koca: Yarından itibaren 85 yaş üzerindeki vatandaşlarımızın da aşılanmasına başlanacaktır,https://tr.sputniknews.com/turkiye/202101201043623099-koca-yarindan-itibaren-85-yas-uzerindeki-vatandaslarimizin-da-asilanmasina-baslanacaktir/
"Pfizer-BioNTech ve Oxford-AstraZeneca aşıları, hastaneye yatışları yüzde 80'den fazla düşürüyor",https://tr.sputniknews.com/koronavirus-salgini/202103011043926782-pfizer-biontech-ve-oxford-astrazeneca-asilari-hastaneye-yatislari-yuzde-80den-fazla-dusuruyor/
Güney Afrika'da günlük koronavirüs vaka sayısı azalıyor,https://tr.sputniknews.com/koronavirus-salgini/202008041042584081-guney-afrikada-gunluk-koronavirus-vaka-sayisi-azaliyor/
"Koronavirüse dikkat çekmek isteyen mermer ustası, mezar taşına 'Evde kalın bize iş çıkarmayın' yazdı",https://tr.sputniknews.com/koronavirus-salgini/202004131041811718-koronaviruse-dikkat-cekmek-isteyen-mermer-ustasi-mezar-tasina-evde-kalin-biz-is-cikarmayin-yazdi/
"Hindistan'da halk, koronavirüsü temsil eden dev kuklayı ateşe verdi",https://tr.sputniknews.com/asya/202003101041565183-hindistanda-halk-koronavirusu-temsil-eden-dev-kuklayi-atese-verdi/
"Hindistan'da bir polis, koronavirüs kaskıyla 'evde kal' çağrısı yaptı",https://tr.sputniknews.com/yasam/202003291041710864-hindistanda-bir-polis-koronavirus-kaskiyla-evde-kal-cagrisi-yapti/
Endonezya Sağlık Bakanı: Koronavirüsten dualarla korunuyoruz,https://tr.sputniknews.com/yasam/202002191041436933-endonezya-saglik-bakani-koronavirusten-dualarla-korunuyoruz/
"Küresel salgın: Koronavirüs vakaları 1,5 milyonu aştı",https://tr.sputniknews.com/trend/kuresel-salgini-koronavirus-vakalari/
Endonezya'da Kovid-19 nedeniyle ramazan ve bayramda 'memlekete dönüşler' yasak,https://tr.sputniknews.com/asya/202004211041875549-endonezyada-kovid-19-nedeniyle-ramazan-ve-bayramda-memlekete-donusler-yasak/
Güney Afrika'da ilk koronavirüs vakası tespit edildi,https://tr.sputniknews.com/afrika/202003051041539025-guney-afrikada-ilk-koronavirus-vakasi-tespit-edildi/
Fas'ta koronavirüsten ilk ölüm,https://tr.sputniknews.com/afrika/202003101041567053-fasta-koronavirusten-ilk-olum/
Koronavirüs bir Afrika ülkesine daha sıçradı,https://tr.sputniknews.com/afrika/202003061041543722-koronavirus-bir-afrika-ulkesine-daha-sicradi/
Dünya genelinde koronavirüs vaka sayısı 2 milyonu aştı,https://tr.sputniknews.com/dunya/202004151041830910-dunya-genelinde-koronavirus-vaka-sayisi-2-milyonu-asti/
DSÖ: Kovid-19 domuz gribinden 10 kat daha tehlikeli,https://tr.sputniknews.com/koronavirus-salgini/202004151041829887-dso-kovid-19-domuz-gribinden-10-kat-daha-tehlikeli/
Biden: Kovid-19 ölümleri şubatta toplam 500 bine ulaşabilir,https://tr.sputniknews.com/abd/202101211043632133-biden-kovid-19-olumleri-subatta-toplam-500-bine-ulasabilir/
Trump ve Beyaz Saray çalışanları hemen aşı olmayacak,https://tr.sputniknews.com/koronavirus-salgini/202012141043399079-trump-ve-beyaz-saray-calisanlari-hemen-asi-olmayacak/
Biden'dan Trump'a aşı dağıtım planı çağrısı: İş birliği yapmazsak daha fazla kişi ölebilir,https://tr.sputniknews.com/us-elections-2020/202011171043237588-bidendan-trumpa-asi-dagitim-plani-cagrisi-is-birligi-yapmazsak-daha-fazla-kisi-olebilir/
ABD'de Kovid-19 aşısı olanların sayısı 1 milyonu aştı,https://tr.sputniknews.com/abd/202012231043453511-abdde-kovid-19-asisi-olanlarin-sayisi-1-milyonu-asti/
BioNTech aşısının yaratıcısı Şahin: Koronavirüsün mutasyon geçiren varyantını yenecek aşıyı 6 hafta içinde geliştiririz,https://tr.sputniknews.com/yasam/202012221043445987-biontech-asisinin-yaraticisi-sahin-koronavirusun-mutasyon-geciren-varyantini-yenecek-asiyi-6-hafta/
Moderna: Kovid-19 aşımız İngiltere'de ortaya çıkan mutasyona karşı da etkili,https://tr.sputniknews.com/koronavirus-salgini/202012241043457997-moderna-kovid-19-asimiz-ingilterede-ortaya-cikan-yeni-ture-karsi-da-etkili/
"'Tedbir amaçlı olarak hastaneye götürüleceği ve burada birkaç gün kalacağı' açıklanan Trump, Beyaz Saray'dan ayrıldı",https://tr.sputniknews.com/abd/202010031042958064-beyaz-saray-trump-tedbir-amacli-olarak-hastaneye-goturulecegini-ve-burada-birkac-gun-kalacak/
"Trump, danışmanının Kovid-19'a yakalanmasının ardından kendini karantinaya alıyor",https://tr.sputniknews.com/abd/202010021042953693-trump-danismaninin-kovid-19a-yakalanmasinin-ardindan-kendini-karantinaya-aliyor/
"Erdoğan, Trump ve eşine geçmiş olsun dileklerini iletti",https://tr.sputniknews.com/turkiye/202010021042955051-erdogan-trump-ve-esine-gecmis-olsun-dileklerini-iletti/
Botoks sonrası ölüme ilişkin davada şüpheli ile avukatının ifadeleri ortaya çıktı: 'Koronavirüsten ölmüş olabilir',https://tr.sputniknews.com/turkiye/202010021042955189-botoks-sonrasi-olume-iliskin-davada-supheli-ile-avukatinin-ifadeleri-ortaya-cikti-koronavirus/
Koronavirüs testi sırasında kafatası duvarı delindi,https://tr.sputniknews.com/abd/202010021042954720-koronavirus-testi-sirasinda-kafatasi-duvari-delindi/
Trump çifti koronavirüse yakalandı: Bunu birlikte atlatacağız,https://tr.sputniknews.com/abd/202010021042953778-melania-trump-koronaviruse-yakalandi/
Putin’den Trump’a geçmiş olsun mesajı,https://tr.sputniknews.com/rusya/202010021042955141-putinden-trumpa-gecmis-olsun-mesaji/
AB ile AstraZeneca görüşmesinden anlaşma çıkmadı,https://tr.sputniknews.com/koronavirus-salgini/202101281043676404-ab-ile-astrazeneca-gorusmesinden-anlasma-cikmadi/
Madrid'de Kovid-19 aşılaması iki haftalığına durduruldu,https://tr.sputniknews.com/avrupa/202101271043672966-madridde-doz-yetersizliginden-oturu-kovid-19-asilamasini-iki-haftaligina-durdurdu/
Boris Johnson'dan İngiltere'deki yüksek koronavirüs ölümlerine ilişkin açıklama: Bunun kolay bir cevabı yok,https://tr.sputniknews.com/avrupa/202101281043677637-boris-johnsondan-ingilteredeki-yuksek-koronavirus-olumlerine-iliskin-aciklama/
"Macaristan, Sputnik V aşısını tescil eden ilk AB ülkesi oldu",https://tr.sputniknews.com/rusya/202101211043627489-macaristan-sputnik-v-asisini-tescil-eden-ilk-ab-ulkesi-oldu/
ABD'de koronavirüs deneyi: 6 kedi hiç semptom göstermeden birbirine virüs bulaştırdı,https://tr.sputniknews.com/yasam/202005141042036755-abdde-6-kedi-hic-semptom-gostermeden-koronavirusu-birbirine-bulastirdi/
Prof. Dr. Müftüoğlu: Koronavirüs erkekleri daha çok etkiliyor,https://tr.sputniknews.com/turkiye/202005141042036795-prof-dr-muftuoglu-koronavirus-erkekleri-daha-cok-etkiliyor/
Afrika'da Kovid-19 hastalarının yüzde 30’u iyileşti,https://tr.sputniknews.com/koronavirus-salgini/202004281041925435-afrikada-kovid-19-hastalarinin-yuzde-30u-iyilesti/
"Güney Afrika Merkez Bankası: 'Paralarınıza koronavirüs bulaşmış, geri verin' diyen kişilere itibar etmeyin",https://tr.sputniknews.com/koronavirus-salgini/202003171041622426-guney-afrika-merkez-bankasi-paralariniza-koronavirus-bulasmis-geri-verin-diyen-kisilere-itibar/
Kriz kâhini Roubini: Koronavirüs küresel ekonomide 10 yıl sürecek buhrana neden olacak,https://tr.sputniknews.com/ekonomi/202004291041934641-kriz-khini-roubini-koronavirus-kuresel-ekonomide-10-yil-surecek-buhrana-neden-olacak/
